Timestamp,ShotType,Entropy,EntropyVariance,CutDetected,Prob_ShotType_CLOSE_UP,Prob_ShotType_MEDIUM,Prob_ShotType_WIDE,Prob_ShotType_UNKNOWN
16557.5,CLOSE_UP,0,0.0127668,0,1,0,0,0
16599.2,CLOSE_UP,0,0.0124342,0,1,0,0,0
16640.9,CLOSE_UP,0,0.0215238,0,1,0,0,0
16682.6,CLOSE_UP,0,0.0369442,0,1,0,0,0
16724.3,CLOSE_UP,0,0.0555224,0,1,0,0,0
16766,CLOSE_UP,0.286397,0.0761801,1,1,0,0,0
16807.8,CLOSE_UP,0.468996,0.097859,0,1,0,0,0
16849.5,CLOSE_UP,0.60984,0.11951,0,1,0,0,0
16891.2,CLOSE_UP,0.721928,0.140136,0,1,0,0,0
16932.9,CLOSE_UP,0.811278,0.15883,0,1,0,0,0
16974.6,CLOSE_UP,0.881291,0.174806,0,1,0,0,0
17016.3,CLOSE_UP,0.934068,0.187429,0,1,0,0,0
17058,CLOSE_UP,0.970951,0.196244,0,1,0,0,0
17099.7,CLOSE_UP,0.992774,0.201012,0,1,0,0,0
17141.4,WIDE,1,0.201749,0,0,0,1,0
17183.1,WIDE,0.992774,0.198787,0,0,0,1,0
17224.8,WIDE,0.970951,0.192871,0,0,0,1,0
17266.5,WIDE,0.934068,0.185337,0,0,0,1,0
17308.3,WIDE,0.881291,0.178548,0,0,0,1,0
17350,WIDE,0.811278,0.178314,0,0,0,1,0
17391.7,WIDE,0.721928,0.178306,0,0,0,1,0
17433.4,WIDE,0.60984,0.178306,0,0,0,1,0
17475.1,WIDE,0.468996,0.178306,0,0,0,1,0
17516.8,WIDE,0.286397,0.178306,0,0,0,1,0
17558.5,WIDE,0,0.178306,0,0,0,1,0
17600.2,WIDE,0,0.178306,0,0,0,1,0
17641.9,WIDE,0,0.178306,0,0,0,1,0
17683.6,WIDE,0,0.178306,0,0,0,1,0
17725.3,WIDE,0,0.178306,0,0,0,1,0
17767,WIDE,0,0.178306,0,0,0,1,0
17808.8,WIDE,0,0.184835,0,0,0,1,0
17850.5,WIDE,0,0.19239,0,0,0,1,0
17892.2,WIDE,0,0.198465,0,0,0,1,0
17933.9,WIDE,0,0.201661,0,0,0,1,0
17975.6,WIDE,0,0.201199,0,0,0,1,0
18017.3,WIDE,0,0.196719,0,0,0,1,0
18059,WIDE,0,0.188185,0,0,0,1,0
18100.7,WIDE,0,0.175818,0,0,0,1,0
18142.4,WIDE,0,0.16006,0,0,0,1,0
18184.1,WIDE,0,0.141534,0,0,0,1,0
18225.8,WIDE,0,0.121016,0,0,0,1,0
18267.5,WIDE,0,0.0994051,0,0,0,1,0
18309.3,WIDE,0,0.0776933,0,0,0,1,0
18351,WIDE,0,0.0569276,0,0,0,1,0
18392.7,WIDE,0,0.038165,0,0,0,1,0
18434.4,WIDE,0,0.0224111,0,0,0,1,0
18476.1,WIDE,0,0.01053,0,0,0,1,0
18517.8,WIDE,0,0.00309721,0,0,0,1,0
18559.5,WIDE,0,0.0001068,0,0,0,1,0
18601.2,WIDE,0,3.68277e-06,0,0,0,1,0
18642.9,WIDE,0,1.26992e-07,0,0,0,1,0
18684.6,WIDE,0,4.37904e-09,0,0,0,1,0
18726.3,WIDE,0,1.51001e-10,0,0,0,1,0
18768,WIDE,0,5.20694e-12,0,0,0,1,0
18809.8,WIDE,0,1.7955e-13,0,0,0,1,0
18851.5,WIDE,0,6.19137e-15,0,0,0,1,0
18893.2,WIDE,0,2.13496e-16,0,0,0,1,0
18934.9,WIDE,0,7.36192e-18,0,0,0,1,0
18976.6,WIDE,0,2.53859e-19,0,0,0,1,0
19018.3,WIDE,0,8.75376e-21,0,0,0,1,0
19060,WIDE,0,3.01854e-22,0,0,0,1,0
19101.7,WIDE,0,1.04088e-23,0,0,0,1,0
19143.4,WIDE,0,3.58923e-25,0,0,0,1,0
19185.1,WIDE,0,1.23766e-26,0,0,0,1,0
19226.8,WIDE,0,4.26781e-28,0,0,0,1,0
19268.5,WIDE,0,1.47166e-29,0,0,0,1,0
19310.3,WIDE,0,5.07468e-31,0,0,0,1,0
19352,WIDE,0,1.74989e-32,0,0,0,1,0
19393.7,WIDE,0,6.03411e-34,0,0,0,1,0
19435.4,WIDE,0,2.08073e-35,0,0,0,1,0
19477.1,WIDE,0,7.17492e-37,0,0,0,1,0
19518.8,WIDE,0,2.47411e-38,0,0,0,1,0
19560.5,WIDE,0,8.53141e-40,0,0,0,1,0
19602.2,WIDE,0,2.94187e-41,0,0,0,1,0
19643.9,WIDE,0,1.01444e-42,0,0,0,1,0
19685.6,WIDE,0,3.49806e-44,0,0,0,1,0
19727.3,WIDE,0,1.20623e-45,0,0,0,1,0
19769,WIDE,0,4.1594e-47,0,0,0,1,0
19810.8,WIDE,0,1.43428e-48,0,0,0,1,0
19852.5,WIDE,0,4.94578e-50,0,0,0,1,0
19894.2,WIDE,0,1.70544e-51,0,0,0,1,0
19935.9,WIDE,0,5.88083e-53,0,0,0,1,0
19977.6,WIDE,0,2.02787e-54,0,0,0,1,0
20019.3,WIDE,0,6.99267e-56,0,0,0,1,0
20061,WIDE,0,2.41126e-57,0,0,0,1,0
20102.7,WIDE,0,8.31471e-59,0,0,0,1,0
20144.4,WIDE,0,2.86714e-60,0,0,0,1,0
20186.1,WIDE,0,9.88669e-62,0,0,0,1,0
20227.8,WIDE,0,3.4092e-63,0,0,0,1,0
20269.5,WIDE,0,1.17559e-64,0,0,0,1,0
20311.3,WIDE,0,4.05375e-66,0,0,0,1,0
20353,WIDE,0,1.39784e-67,0,0,0,1,0
20394.7,WIDE,0,4.82015e-69,0,0,0,1,0
20436.4,WIDE,0,1.66212e-70,0,0,0,1,0
20478.1,WIDE,0,5.73146e-72,0,0,0,1,0
20519.8,WIDE,0,1.97636e-73,0,0,0,1,0
20561.5,WIDE,0,6.81505e-75,0,0,0,1,0
20603.2,WIDE,0,2.35002e-76,0,0,0,1,0
20644.9,WIDE,0,8.10351e-78,0,0,0,1,0
20686.6,WIDE,0,2.79431e-79,0,0,0,1,0
20728.3,WIDE,0,9.63556e-81,0,0,0,1,0
20770,WIDE,0,3.32261e-82,0,0,0,1,0
20811.8,WIDE,0,1.14573e-83,0,0,0,1,0
20853.5,WIDE,0,3.95078e-85,0,0,0,1,0
20895.2,WIDE,0,1.36234e-86,0,0,0,1,0
20936.9,WIDE,0,4.69772e-88,0,0,0,1,0
20978.6,WIDE,0,1.6199e-89,0,0,0,1,0
21020.3,WIDE,0,5.58587e-91,0,0,0,1,0
21062,WIDE,0,1.92616e-92,0,0,0,1,0
21103.7,WIDE,0,6.64194e-94,0,0,0,1,0
21145.4,WIDE,0,2.29032e-95,0,0,0,1,0
21187.1,WIDE,0,7.89767e-97,0,0,0,1,0
21228.8,WIDE,0,2.72333e-98,0,0,0,1,0
21270.5,WIDE,0,9.39081e-100,0,0,0,1,0
21312.3,WIDE,0,3.23821e-101,0,0,0,1,0
21354,WIDE,0,1.11662e-102,0,0,0,1,0
21395.7,WIDE,0,3.85043e-104,0,0,0,1,0
21437.4,WIDE,0,1.32773e-105,0,0,0,1,0
21479.1,WIDE,0,4.57839e-107,0,0,0,1,0
21520.8,WIDE,0,1.57876e-108,0,0,0,1,0
21562.5,WIDE,0,5.44399e-110,0,0,0,1,0
21604.2,WIDE,0,1.87724e-111,0,0,0,1,0
21645.9,WIDE,0,6.47323e-113,0,0,0,1,0
21687.6,WIDE,0,2.23215e-114,0,0,0,1,0
21729.3,WIDE,0,7.69706e-116,0,0,0,1,0
21771,WIDE,0,2.65416e-117,0,0,0,1,0
21812.8,WIDE,0,9.15227e-119,0,0,0,1,0
21854.5,WIDE,0,3.15596e-120,0,0,0,1,0
21896.2,WIDE,0,1.08826e-121,0,0,0,1,0
21937.9,WIDE,0,3.75262e-123,0,0,0,1,0
21979.6,WIDE,0,1.29401e-124,0,0,0,1,0
22021.3,WIDE,0,4.4621e-126,0,0,0,1,0
22063,WIDE,0,1.53865e-127,0,0,0,1,0
22104.7,WIDE,0,5.3057e-129,0,0,0,1,0
22146.4,WIDE,0,1.82955e-130,0,0,0,1,0
22188.1,WIDE,0,6.3088e-132,0,0,0,1,0
22229.8,WIDE,0,2.17545e-133,0,0,0,1,0
22271.5,WIDE,0,7.50155e-135,0,0,0,1,0
22313.3,WIDE,0,2.58674e-136,0,0,0,1,0
22355,WIDE,0,8.9198e-138,0,0,0,1,0
22396.7,WIDE,0,3.07579e-139,0,0,0,1,0
22438.4,WIDE,0,1.06062e-140,0,0,0,1,0
22480.1,WIDE,0,3.6573e-142,0,0,0,1,0
22521.8,WIDE,0,1.26114e-143,0,0,0,1,0
22563.5,WIDE,0,4.34876e-145,0,0,0,1,0
22605.2,WIDE,0,1.49957e-146,0,0,0,1,0
22646.9,WIDE,0,5.17093e-148,0,0,0,1,0
22688.6,WIDE,0,1.78308e-149,0,0,0,1,0
22730.3,WIDE,0,6.14855e-151,0,0,0,1,0
22772,WIDE,0,2.12019e-152,0,0,0,1,0
22813.8,WIDE,0,7.311e-154,0,0,0,1,0
22855.5,WIDE,0,2.52104e-155,0,0,0,1,0
22897.2,WIDE,0,8.69323e-157,0,0,0,1,0
22938.9,WIDE,0,2.99766e-158,0,0,0,1,0
22980.6,WIDE,0,1.03368e-159,0,0,0,1,0
23022.3,WIDE,0,3.56441e-161,0,0,0,1,0
23064,WIDE,0,1.22911e-162,0,0,0,1,0
23105.7,WIDE,0,4.23829e-164,0,0,0,1,0
23147.4,WIDE,0,1.46148e-165,0,0,0,1,0
23189.1,WIDE,0,5.03959e-167,0,0,0,1,0
23230.8,WIDE,0,1.73779e-168,0,0,0,1,0
23272.5,WIDE,0,5.99238e-170,0,0,0,1,0
23314.3,WIDE,0,2.06634e-171,0,0,0,1,0
23356,WIDE,0,7.1253e-173,0,0,0,1,0
23397.7,WIDE,0,2.457e-174,0,0,0,1,0
23439.4,WIDE,0,8.47241e-176,0,0,0,1,0
23481.1,WIDE,0,2.92152e-177,0,0,0,1,0
23522.8,WIDE,0,1.00742e-178,0,0,0,1,0
23564.5,WIDE,0,3.47387e-180,0,0,0,1,0
23606.2,WIDE,0,0.00273411,0,0,0,1,0
23647.9,WIDE,0,0.00537393,0,0,0,1,0
23689.6,WIDE,0,0.00782195,0,0,0,1,0
23731.3,WIDE,0,0.0100748,0,0,0,1,0
23773,WIDE,0,0.0121324,0,0,0,1,0
23814.8,WIDE,0.286397,0.0139946,1,0,0,1,0
23856.5,WIDE,0.286397,0.0156616,1,0,0,1,0
23898.2,WIDE,0.286397,0.0171333,0,0,0,1,0
23939.9,WIDE,0.286397,0.0184096,0,0,0,1,0
23981.6,WIDE,0.286397,0.0194907,0,0,0,1,0
24023.3,WIDE,0.286397,0.0203765,0,0,0,1,0
24065,WIDE,0.286397,0.021067,0,0,0,1,0
24106.7,WIDE,0.286397,0.0215622,0,0,0,1,0
24148.4,WIDE,0.286397,0.0218621,0,0,0,1,0
24190.1,MEDIUM,0.286397,0.0219668,0,0,1,0,0
24231.8,WIDE,0.286397,0.0218761,0,0,0,1,0
24273.5,WIDE,0.286397,0.0215901,0,0,0,1,0
24315.3,WIDE,0.286397,0.0211089,0,0,0,1,0
24357,WIDE,0.286397,0.0204323,0,0,0,1,0
24398.7,WIDE,0.286397,0.0195605,0,0,0,1,0
24440.4,WIDE,0.286397,0.0195304,0,0,0,1,0
24482.1,WIDE,0.286397,0.0195294,0,0,0,1,0
24523.8,WIDE,0.286397,0.0195293,0,0,0,1,0
24565.5,WIDE,0.286397,0.0195293,0,0,0,1,0
24607.2,WIDE,0.286397,0.0195293,0,0,0,1,0
24648.9,WIDE,0,0.0195293,0,0,0,1,0
24690.6,WIDE,0,0.0184923,0,0,0,1,0
24732.3,WIDE,0,0.0172309,0,0,0,1,0
24774,WIDE,0,0.0177261,0,0,0,1,0
24815.8,WIDE,0,0.0206493,0,0,0,1,0
24857.5,WIDE,0,0.0282869,0,0,0,1,0
24899.2,WIDE,0.286397,0.0386709,1,0,0,1,0
24940.9,WIDE,0.286397,0.0511701,1,0,0,1,0
24982.6,WIDE,0.468996,0.0650731,1,0,0,1,0
25024.3,WIDE,0.60984,0.079614,0,0,0,1,0
25066,WIDE,0.721928,0.0940274,0,0,0,1,0
25107.7,WIDE,0.811278,0.107592,0,0,0,1,0
25149.4,WIDE,0.881291,0.119666,0,0,0,1,0
25191.1,WIDE,0.934068,0.12972,0,0,0,1,0
25232.8,WIDE,0.970951,0.13737,0,0,0,1,0
25274.5,MEDIUM,0.992774,0.14241,0,0,1,0,0
25316.3,WIDE,1,0.144855,0,0,0,1,0
25358,MEDIUM,0.992774,0.145001,0,0,1,0,0
25399.7,MEDIUM,0.970951,0.143519,0,0,1,0,0
25441.4,MEDIUM,0.934068,0.141636,0,0,1,0,0
25483.1,MEDIUM,0.881291,0.141571,0,0,1,0,0
25524.8,MEDIUM,0.811278,0.141569,0,0,1,0,0
25566.5,MEDIUM,0.721928,0.14904,0,0,1,0,0
25608.2,MEDIUM,0.60984,0.15658,0,0,1,0,0
25649.9,MEDIUM,0.468996,0.163934,0,0,1,0,0
25691.6,MEDIUM,0.286397,0.164188,0,0,1,0,0
25733.3,MEDIUM,0.286397,0.164197,0,0,1,0,0
25775,MEDIUM,0,0.164197,0,0,1,0,0
25816.8,MEDIUM,0,0.164197,0,0,1,0,0
25858.5,MEDIUM,0,0.164197,0,0,1,0,0
25900.2,MEDIUM,0,0.164197,0,0,1,0,0
25941.9,MEDIUM,0,0.171103,0,0,1,0,0
25983.6,MEDIUM,0,0.178058,0,0,1,0,0
26025.3,MEDIUM,0,0.185937,0,0,1,0,0
26067,MEDIUM,0,0.192424,0,0,1,0,0
26108.7,MEDIUM,0,0.19611,0,0,1,0,0
26150.4,MEDIUM,0,0.196199,0,0,1,0,0
26192.1,MEDIUM,0,0.192318,0,0,1,0,0
26233.8,MEDIUM,0,0.184419,0,0,1,0,0
26275.5,MEDIUM,0,0.169551,0,0,1,0,0
26317.3,MEDIUM,0,0.153451,0,0,1,0,0
26359,MEDIUM,0,0.138883,0,0,1,0,0
26400.7,MEDIUM,0,0.127468,0,0,1,0,0
26442.4,MEDIUM,0,0.12019,0,0,1,0,0
26484.1,MEDIUM,0.286397,0.11759,1,0,1,0,0
26525.8,MEDIUM,0.468996,0.119849,0,0,1,0,0
26567.5,MEDIUM,0.60984,0.126812,0,0,1,0,0
26609.2,MEDIUM,0.721928,0.137964,0,0,1,0,0
26650.9,MEDIUM,0.811278,0.152362,0,0,1,0,0
26692.6,MEDIUM,0.881291,0.168446,0,0,1,0,0
26734.3,MEDIUM,0.934068,0.183596,0,0,1,0,0
26776,MEDIUM,0.970951,0.196112,0,0,1,0,0
26817.8,MEDIUM,0.992774,0.201008,0,0,1,0,0
26859.5,CLOSE_UP,1,0.201749,0,1,0,0,0
26901.2,CLOSE_UP,0.992774,0.198787,0,1,0,0,0
26942.9,CLOSE_UP,0.970951,0.192871,0,1,0,0,0
26984.6,CLOSE_UP,0.934068,0.185337,0,1,0,0,0
27026.3,CLOSE_UP,0.881291,0.178548,0,1,0,0,0
27068,CLOSE_UP,0.811278,0.178314,0,1,0,0,0
27109.7,CLOSE_UP,0.721928,0.178306,0,1,0,0,0
27151.4,CLOSE_UP,0.60984,0.178306,0,1,0,0,0
27193.1,CLOSE_UP,0.468996,0.178306,0,1,0,0,0
27234.8,CLOSE_UP,0.286397,0.178306,0,1,0,0,0
27276.5,CLOSE_UP,0,0.178306,0,1,0,0,0
27318.3,CLOSE_UP,0,0.178306,0,1,0,0,0
27360,CLOSE_UP,0,0.178306,0,1,0,0,0
27401.7,CLOSE_UP,0,0.178306,0,1,0,0,0
27443.4,CLOSE_UP,0,0.178306,0,1,0,0,0
27485.1,CLOSE_UP,0,0.178306,0,1,0,0,0
27526.8,CLOSE_UP,0,0.184835,0,1,0,0,0
27568.5,CLOSE_UP,0,0.19239,0,1,0,0,0
27610.2,CLOSE_UP,0,0.198465,0,1,0,0,0
27651.9,CLOSE_UP,0,0.201661,0,1,0,0,0
27693.6,CLOSE_UP,0,0.201199,0,1,0,0,0
27735.3,CLOSE_UP,0,0.196719,0,1,0,0,0
27777,CLOSE_UP,0,0.188185,0,1,0,0,0
27818.8,CLOSE_UP,0,0.175818,0,1,0,0,0
27860.5,CLOSE_UP,0,0.16006,0,1,0,0,0
27902.2,CLOSE_UP,0,0.139872,0,1,0,0,0
27943.9,CLOSE_UP,0,0.120844,0,1,0,0,0
27985.6,CLOSE_UP,0,0.1057,0,1,0,0,0
28027.3,CLOSE_UP,0,0.0959769,0,1,0,0,0
28069,CLOSE_UP,0,0.092494,0,1,0,0,0
28110.7,CLOSE_UP,0.286397,0.0955215,1,1,0,0,0
28152.4,CLOSE_UP,0.468996,0.104827,0,1,0,0,0
28194.1,CLOSE_UP,0.60984,0.119636,0,1,0,0,0
28235.8,CLOSE_UP,0.721928,0.138478,0,1,0,0,0
28277.5,CLOSE_UP,0.811278,0.158773,0,1,0,0,0
28319.3,CLOSE_UP,0.881291,0.174804,0,1,0,0,0
28361,CLOSE_UP,0.934068,0.187429,0,1,0,0,0
28402.7,CLOSE_UP,0.970951,0.196244,0,1,0,0,0
28444.4,CLOSE_UP,0.992774,0.201012,0,1,0,0,0
28486.1,WIDE,1,0.201749,0,0,0,1,0
28527.8,WIDE,0.992774,0.198787,0,0,0,1,0
28569.5,WIDE,0.970951,0.192871,0,0,0,1,0
28611.2,WIDE,0.934068,0.185337,0,0,0,1,0
28652.9,WIDE,0.881291,0.178548,0,0,0,1,0
28694.6,WIDE,0.811278,0.178314,0,0,0,1,0
28736.3,WIDE,0.721928,0.178306,0,0,0,1,0
28778,WIDE,0.60984,0.178306,0,0,0,1,0
28819.8,WIDE,0.468996,0.178306,0,0,0,1,0
28861.5,WIDE,0.286397,0.178306,0,0,0,1,0
28903.2,WIDE,0,0.178306,0,0,0,1,0
28944.9,WIDE,0,0.178306,0,0,0,1,0
28986.6,WIDE,0,0.178306,0,0,0,1,0
29028.3,WIDE,0,0.178306,0,0,0,1,0
29070,WIDE,0,0.178306,0,0,0,1,0
29111.7,WIDE,0,0.178306,0,0,0,1,0
29153.4,WIDE,0,0.184835,0,0,0,1,0
29195.1,WIDE,0,0.19239,0,0,0,1,0
29236.8,WIDE,0,0.198465,0,0,0,1,0
29278.5,WIDE,0,0.201661,0,0,0,1,0
29320.3,WIDE,0,0.201199,0,0,0,1,0
29362,WIDE,0,0.196719,0,0,0,1,0
29403.7,WIDE,0,0.188185,0,0,0,1,0
29445.4,WIDE,0,0.175818,0,0,0,1,0
29487.1,WIDE,0,0.16006,0,0,0,1,0
29528.8,WIDE,0,0.141534,0,0,0,1,0
29570.5,WIDE,0,0.121016,0,0,0,1,0
29612.2,WIDE,0,0.0994051,0,0,0,1,0
29653.9,WIDE,0,0.0776933,0,0,0,1,0
29695.6,WIDE,0,0.0569276,0,0,0,1,0
29737.3,WIDE,0,0.038165,0,0,0,1,0
29779,WIDE,0,0.0224111,0,0,0,1,0
29820.8,WIDE,0,0.01053,0,0,0,1,0
29862.5,WIDE,0,0.00309721,0,0,0,1,0
29904.2,WIDE,0,0.0001068,0,0,0,1,0
29945.9,WIDE,0,3.68277e-06,0,0,0,1,0
29987.6,WIDE,0,1.26992e-07,0,0,0,1,0
30029.3,WIDE,0,4.37904e-09,0,0,0,1,0
30071,WIDE,0,1.51001e-10,0,0,0,1,0
30112.7,WIDE,0,5.20694e-12,0,0,0,1,0
30154.4,WIDE,0,0.00273411,0,0,0,1,0
30196.1,WIDE,0,0.00537393,0,0,0,1,0
30237.8,WIDE,0,0.00782195,0,0,0,1,0
30279.5,WIDE,0,0.0100748,0,0,0,1,0
30321.3,WIDE,0,0.0121324,0,0,0,1,0
30363,WIDE,0.286397,0.0139946,1,0,0,1,0
30404.7,WIDE,0.286397,0.0156616,1,0,0,1,0
30446.4,WIDE,0.286397,0.0171333,0,0,0,1,0
30488.1,WIDE,0.286397,0.0184096,0,0,0,1,0
30529.8,WIDE,0.286397,0.0194907,0,0,0,1,0
30571.5,WIDE,0.286397,0.0203765,0,0,0,1,0
30613.2,WIDE,0.286397,0.021067,0,0,0,1,0
30654.9,WIDE,0.286397,0.0215622,0,0,0,1,0
30696.6,WIDE,0.286397,0.0218621,0,0,0,1,0
30738.3,MEDIUM,0.286397,0.0219668,0,0,1,0,0
30780,WIDE,0.286397,0.0218761,0,0,0,1,0
30821.8,WIDE,0.286397,0.0215901,0,0,0,1,0
30863.5,WIDE,0.286397,0.0211089,0,0,0,1,0
30905.2,WIDE,0.286397,0.0204323,0,0,0,1,0
30946.9,WIDE,0.286397,0.0195605,0,0,0,1,0
30988.6,WIDE,0.286397,0.0195304,0,0,0,1,0
31030.3,WIDE,0.286397,0.0195294,0,0,0,1,0
31072,WIDE,0.286397,0.0195293,0,0,0,1,0
31113.7,WIDE,0.286397,0.0195293,0,0,0,1,0
31155.4,WIDE,0.286397,0.0195293,0,0,0,1,0
31197.1,WIDE,0,0.0195293,0,0,0,1,0
31238.8,WIDE,0,0.0195293,0,0,0,1,0
31280.5,WIDE,0,0.0195293,0,0,0,1,0
31322.3,WIDE,0,0.0195293,0,0,0,1,0
31364,WIDE,0,0.0195293,0,0,0,1,0
31405.7,WIDE,0,0.0203779,0,0,0,1,0
31447.4,WIDE,0,0.0210671,0,0,0,1,0
31489.1,WIDE,0,0.0215622,0,0,0,1,0
31530.8,WIDE,0,0.0218621,0,0,0,1,0
31572.5,WIDE,0,0.0219668,0,0,0,1,0
31614.2,WIDE,0,0.0218761,0,0,0,1,0
31655.9,WIDE,0,0.0215901,0,0,0,1,0
31697.6,WIDE,0,0.0211089,0,0,0,1,0
31739.3,WIDE,0,0.0210923,0,0,0,1,0
31781,WIDE,0,0.0243671,0,0,0,1,0
31822.8,WIDE,0,0.0316645,0,0,0,1,0
31864.5,WIDE,0,0.0388602,0,0,0,1,0
31906.2,WIDE,0,0.0458118,0,0,0,1,0
31947.9,WIDE,0.286397,0.0525146,1,0,0,1,0
31989.6,WIDE,0.468996,0.0589682,0,0,0,1,0
32031.3,WIDE,0.60984,0.0651728,0,0,0,1,0
32073,WIDE,0.60984,0.0711283,1,0,0,1,0
32114.7,WIDE,0.60984,0.0768347,0,0,0,1,0
32156.4,WIDE,0.60984,0.082292,0,0,0,1,0
32198.1,WIDE,0.60984,0.0875002,0,0,0,1,0
32239.8,WIDE,0.60984,0.0904681,0,0,0,1,0
32281.5,WIDE,0.60984,0.0925038,0,0,0,1,0
32323.3,MEDIUM,0.60984,0.0936524,0,0,1,0,0
32365,MEDIUM,0.60984,0.0939154,0,0,1,0,0
32406.7,MEDIUM,0.60984,0.0932929,0,0,1,0,0
32448.4,WIDE,0.60984,0.091785,0,0,0,1,0
32490.1,WIDE,0.60984,0.0916585,0,0,0,1,0
32531.8,WIDE,0.60984,0.0903815,0,0,0,1,0
32573.5,WIDE,0.60984,0.0859719,0,0,0,1,0
32615.2,WIDE,0.60984,0.0796031,0,0,0,1,0
32656.9,WIDE,0.60984,0.0735352,0,0,0,1,0
32698.6,WIDE,0.721928,0.0672891,1,0,0,1,0
32740.3,WIDE,0.721928,0.0608484,1,0,0,1,0
32782,WIDE,0.60984,0.0542123,0,0,0,1,0
32823.8,WIDE,0.468996,0.047381,0,0,0,1,0
32865.5,WIDE,0.286397,0.0403543,0,0,0,1,0
32907.2,WIDE,0.286397,0.031537,0,0,0,1,0
32948.9,WIDE,0.286397,0.0222883,0,0,0,1,0
32990.6,WIDE,0.286397,0.0210426,0,0,0,1,0
33032.3,WIDE,0.286397,0.0231751,0,0,0,1,0
33074,MEDIUM,0.286397,0.0267561,0,0,1,0,0
33115.7,WIDE,0.468996,0.031437,1,0,0,1,0
33157.4,WIDE,0.60984,0.0368491,0,0,0,1,0
33199.1,WIDE,0.721928,0.0425644,0,0,0,1,0
33240.8,WIDE,0.811278,0.048145,0,0,0,1,0
33282.5,WIDE,0.881291,0.0531856,0,0,0,1,0
33324.3,WIDE,0.934068,0.0578704,0,0,0,1,0
33366,WIDE,0.970951,0.0617053,0,0,0,1,0
