Timestamp,ShotType,Entropy,EntropyVariance,CutDetected,Prob_ShotType_CLOSE_UP,Prob_ShotType_MEDIUM,Prob_ShotType_WIDE,Prob_ShotType_UNKNOWN
5786.85,WIDE,0,0,0,0.1,0.0333333,0.866667,0
5828.56,WIDE,0,0,0,0.1,0.0333333,0.866667,0
5870.27,WIDE,0,0,0,0.1,0.0333333,0.866667,0
5911.98,WIDE,0,0,0,0.0666667,0.0333333,0.9,0
5953.69,WIDE,0,0,0,0.0333333,0.0333333,0.933333,0
5995.4,WIDE,0,0,0,0.0333333,0,0.966667,0
6037.1,WIDE,0,0,0,0.0333333,0,0.966667,0
6078.81,WIDE,0,0,0,0.0333333,0,0.966667,0
6120.52,WIDE,0,0,0,0.0333333,0,0.966667,0
6162.23,WIDE,0,0,0,0.0333333,0,0.966667,0
6203.94,WIDE,0,0,0,0.0333333,0,0.966667,0
6245.65,WIDE,0,0,0,0.0333333,0,0.966667,0
6287.35,WIDE,0,0,0,0.0333333,0,0.966667,0
6329.06,WIDE,0,0,0,0.0333333,0,0.966667,0
6370.77,WIDE,0,0,0,0.0333333,0,0.966667,0
6412.48,WIDE,0,0,0,0.0333333,0,0.966667,0
6454.19,WIDE,0,0,0,0.0333333,0,0.966667,0
6495.9,WIDE,0,0,0,0.0333333,0,0.966667,0
6537.6,WIDE,0,0,0,0.0333333,0,0.966667,0
6579.31,WIDE,0,0,0,0.0333333,0,0.966667,0
6621.02,WIDE,0,0,0,0.0333333,0,0.966667,0
6662.73,WIDE,0,0,0,0.0333333,0,0.966667,0
6704.44,WIDE,0,0,0,0.0333333,0,0.966667,0
6746.15,WIDE,0,0,0,0.0333333,0,0.966667,0
6787.85,WIDE,0,0,0,0.0333333,0,0.966667,0
6829.56,WIDE,0,0,0,0.0333333,0,0.966667,0
6871.27,WIDE,0,0,0,0.0333333,0,0.966667,0
6912.98,WIDE,0,0,0,0.0333333,0,0.966667,0
6954.69,WIDE,0,0,0,0.0333333,0,0.966667,0
6996.4,WIDE,0,0,0,0.0333333,0,0.966667,0
7038.1,WIDE,0,0,0,0.0333333,0,0.966667,0
7079.81,WIDE,0,0,0,0.0333333,0,0.966667,0
7121.52,WIDE,0,0,0,0.0333333,0,0.966667,0
7163.23,WIDE,0,0,0,0.0333333,0,0.966667,0
7204.94,WIDE,0,0,0,0.0333333,0,0.966667,0
7246.65,WIDE,0,0,0,0.0333333,0,0.966667,0
7288.35,WIDE,0,0,0,0.0333333,0,0.966667,0
7330.06,WIDE,0,0,0,0.0333333,0,0.966667,0
7371.77,WIDE,0,0,0,0.0333333,0,0.966667,0
7413.48,WIDE,0,0,0,0.0333333,0,0.966667,0
7455.19,WIDE,0,0,0,0.0333333,0,0.966667,0
7496.9,WIDE,0,0,0,0.0333333,0,0.966667,0
7538.6,WIDE,0,0,0,0.0333333,0,0.966667,0
7580.31,WIDE,0,0,0,0.0333333,0,0.966667,0
7622.02,WIDE,0,0,0,0.0333333,0,0.966667,0
7663.73,WIDE,0,0,0,0.0333333,0,0.966667,0
7705.44,WIDE,0,0,0,0.0333333,0,0.966667,0
7747.15,WIDE,0,0,0,0,0,1,0
7788.85,WIDE,0,0,0,0,0,1,0
7830.56,WIDE,0,0,0,0,0,1,0
7872.27,WIDE,0,0,0,0,0,1,0
7913.98,WIDE,0,0,0,0,0,1,0
7955.69,WIDE,0,0,0,0,0,1,0
7997.4,WIDE,0,0,0,0,0,1,0
8039.1,WIDE,0,0,0,0,0,1,0
8080.81,WIDE,0,0,0,0,0,1,0
8122.52,WIDE,0,0,0,0,0,1,0
8164.23,WIDE,0,0,0,0,0,1,0
8205.94,WIDE,0,0,0,0,0.0333333,0.966667,0
8247.65,WIDE,0,0,0,0,0.0333333,0.966667,0
8289.35,WIDE,0,0,0,0,0.0333333,0.966667,0
8331.06,WIDE,0,0,0,0,0.0666667,0.933333,0
8372.77,WIDE,0,0,0,0,0.0666667,0.933333,0
8414.48,WIDE,0,0,0,0,0.0666667,0.933333,0
8456.19,WIDE,0,0,0,0,0.0666667,0.933333,0
8497.9,WIDE,0,0,0,0,0.0666667,0.933333,0
8539.6,WIDE,0,0,0,0,0.1,0.9,0
8581.31,WIDE,0,0,0,0,0.1,0.9,0
8623.02,WIDE,0,0,0,0,0.1,0.9,0
8664.73,WIDE,0,0,0,0,0.1,0.9,0
8706.44,WIDE,0,0,0,0,0.1,0.9,0
8748.15,WIDE,0,0,0,0,0.1,0.9,0
8789.85,WIDE,0,0,0,0,0.1,0.9,0
8831.56,WIDE,0,0,0,0,0.1,0.9,0
8873.27,WIDE,0,0,0,0,0.1,0.9,0
8914.98,WIDE,0,0,0,0,0.1,0.9,0
8956.69,WIDE,0,0,0,0,0.1,0.9,0
8998.4,WIDE,0,0,0,0,0.1,0.9,0
9040.1,WIDE,0,0,0,0,0.1,0.9,0
9081.81,WIDE,0,0,0,0,0.133333,0.866667,0
9123.52,WIDE,0,0,0,0,0.133333,0.866667,0
9165.23,WIDE,0,0,0,0,0.166667,0.833333,0
9206.94,WIDE,0,0,0,0,0.166667,0.833333,0
9248.65,WIDE,0,0,0,0,0.166667,0.833333,0
9290.35,WIDE,0,0,0,0,0.166667,0.833333,0
9332.06,WIDE,0,0,0,0,0.166667,0.833333,0
9373.77,WIDE,0,0,0,0,0.2,0.8,0
9415.48,WIDE,0,0,0,0,0.233333,0.766667,0
9457.19,WIDE,0,0,0,0,0.233333,0.766667,0
9498.9,WIDE,0,0,0,0,0.266667,0.733333,0
9540.6,WIDE,0,0,0,0,0.266667,0.733333,0
9582.31,WIDE,0,0,0,0,0.233333,0.766667,0
9624.02,WIDE,0,0,0,0,0.233333,0.766667,0
9665.73,WIDE,0,0,0,0,0.266667,0.733333,0
9707.44,WIDE,0,0,0,0,0.266667,0.733333,0
9749.15,WIDE,0,0,0,0,0.266667,0.733333,0
9790.85,WIDE,0,0,0,0,0.266667,0.733333,0
9832.56,WIDE,0,0,0,0,0.3,0.7,0
9874.27,WIDE,0,0,0,0,0.3,0.7,0
9915.98,WIDE,0,0,0,0,0.333333,0.666667,0
9957.69,WIDE,0,0,0,0,0.366667,0.633333,0
9999.4,WIDE,0,0,0,0,0.4,0.6,0
10041.1,WIDE,0,0,0,0,0.433333,0.566667,0
10082.8,WIDE,0,0,0,0,0.466667,0.533333,0
10124.5,MEDIUM,0,0,1,0,0.5,0.5,0
10166.2,MEDIUM,0,0,0,0.0333333,0.5,0.466667,0
10207.9,MEDIUM,0,0,0,0.0333333,0.533333,0.433333,0
10249.6,MEDIUM,0,0,0,0.0333333,0.566667,0.4,0
10291.4,MEDIUM,0,0,0,0.0333333,0.6,0.366667,0
10333.1,MEDIUM,0,0,0,0.0333333,0.6,0.366667,0
10374.8,MEDIUM,0,0,0,0.0333333,0.633333,0.333333,0
10416.5,MEDIUM,0,0,0,0.0333333,0.633333,0.333333,0
10458.2,MEDIUM,0,0,0,0.0333333,0.666667,0.3,0
10499.9,MEDIUM,0,0,0,0.0333333,0.7,0.266667,0
10541.6,MEDIUM,0,0,0,0.0666667,0.7,0.233333,0
10583.3,MEDIUM,0,0,0,0.1,0.7,0.2,0
10625,MEDIUM,0,0,0,0.133333,0.666667,0.2,0
10666.7,MEDIUM,0,0,0,0.166667,0.633333,0.2,0
10708.4,MEDIUM,0,0,0,0.166667,0.633333,0.2,0
10750.1,MEDIUM,0,0,0,0.2,0.6,0.2,0
10791.9,MEDIUM,0,0,0,0.233333,0.6,0.166667,0
10833.6,MEDIUM,0,0,0,0.266667,0.6,0.133333,0
10875.3,MEDIUM,0,0,0,0.3,0.6,0.1,0
10917,MEDIUM,0,0,0,0.333333,0.566667,0.1,0
10958.7,MEDIUM,0,0,0,0.333333,0.6,0.0666667,0
11000.4,MEDIUM,0,0,0,0.333333,0.633333,0.0333333,0
11042.1,MEDIUM,0,0,0,0.333333,0.6,0.0666667,0
11083.8,MEDIUM,0,0,0,0.366667,0.566667,0.0666667,0
11125.5,MEDIUM,0,0,0,0.366667,0.566667,0.0666667,0
11167.2,MEDIUM,0,0,0,0.366667,0.533333,0.1,0
11208.9,MEDIUM,0,0,0,0.4,0.5,0.1,0
11250.6,MEDIUM,0,0,0,0.433333,0.466667,0.1,0
11292.4,CLOSE_UP,0,0,1,0.466667,0.433333,0.1,0
11334.1,CLOSE_UP,0,0,0,0.5,0.4,0.1,0
11375.8,CLOSE_UP,0,0,0,0.5,0.366667,0.133333,0
11417.5,CLOSE_UP,0,0,0,0.5,0.366667,0.133333,0
11459.2,CLOSE_UP,0,0,0,0.533333,0.333333,0.133333,0
11500.9,CLOSE_UP,0,0,0,0.566667,0.3,0.133333,0
11542.6,CLOSE_UP,0,0,0,0.6,0.266667,0.133333,0
11584.3,CLOSE_UP,0,0,0,0.633333,0.233333,0.133333,0
11626,CLOSE_UP,0,0,0,0.633333,0.2,0.166667,0
11667.7,CLOSE_UP,0,0,0,0.633333,0.166667,0.2,0
11709.4,CLOSE_UP,0,0,0,0.666667,0.133333,0.2,0
11751.1,CLOSE_UP,0,0,0,0.7,0.1,0.2,0
11792.9,CLOSE_UP,0,0,0,0.7,0.1,0.2,0
11834.6,CLOSE_UP,0,0,0,0.7,0.1,0.2,0
11876.3,CLOSE_UP,0,0,0,0.7,0.1,0.2,0
11918,CLOSE_UP,0,0,0,0.666667,0.133333,0.2,0
11959.7,CLOSE_UP,0,0,0,0.666667,0.1,0.233333,0
12001.4,CLOSE_UP,0,0,0,0.633333,0.1,0.266667,0
12043.1,CLOSE_UP,0,0,0,0.6,0.1,0.3,0
12084.8,CLOSE_UP,0,0,0,0.566667,0.1,0.333333,0
12126.5,CLOSE_UP,0,0,0,0.533333,0.1,0.366667,0
12168.2,CLOSE_UP,0,0,0,0.5,0.1,0.4,0
12209.9,CLOSE_UP,0,0,0,0.5,0.0666667,0.433333,0
12251.6,CLOSE_UP,0,0,0,0.5,0.0333333,0.466667,0
12293.4,CLOSE_UP,0,0,0,0.5,0.0333333,0.466667,0
12335.1,WIDE,0,0,1,0.466667,0.0333333,0.5,0
12376.8,WIDE,0,0,0,0.466667,0.0333333,0.5,0
12418.5,WIDE,0,0,0,0.466667,0.0333333,0.5,0
12460.2,WIDE,0,0,0,0.433333,0.0333333,0.533333,0
12501.9,WIDE,0,0,0,0.4,0.0333333,0.566667,0
12543.6,WIDE,0,0,0,0.366667,0.0333333,0.6,0
12585.3,WIDE,0,0,0,0.333333,0.0333333,0.633333,0
12627,WIDE,0,0,0,0.333333,0.0333333,0.633333,0
12668.7,WIDE,0,0,0,0.3,0.0333333,0.666667,0
12710.4,WIDE,0,0,0,0.266667,0.0333333,0.7,0
12752.1,WIDE,0,0,0,0.233333,0.0333333,0.733333,0
12793.9,WIDE,0,0,0,0.2,0.0333333,0.766667,0
12835.6,WIDE,0,0,0,0.166667,0.0333333,0.8,0
12877.3,WIDE,0,0,0,0.166667,0.0333333,0.8,0
12919,WIDE,0,0,0,0.166667,0.0333333,0.8,0
12960.7,WIDE,0,0,0,0.133333,0.0333333,0.833333,0
13002.4,WIDE,0,0,0,0.1,0.0333333,0.866667,0
13044.1,WIDE,0,0,0,0.0666667,0.0333333,0.9,0
13085.8,WIDE,0,0,0,0.0333333,0.0333333,0.933333,0
13127.5,WIDE,0,0,0,0,0.0333333,0.966667,0
13169.2,WIDE,0,0,0,0,0,1,0
13210.9,WIDE,0,0,0,0,0,1,0
13252.6,WIDE,0,0,0,0,0,1,0
13294.4,WIDE,0,0,0,0,0,1,0
13336.1,WIDE,0,0,0,0,0,1,0
13377.8,WIDE,0,0,0,0,0,1,0
13419.5,WIDE,0,0,0,0,0,1,0
13461.2,WIDE,0,0,0,0,0,1,0
13502.9,WIDE,0,0,0,0,0,1,0
13544.6,WIDE,0,0,0,0,0,1,0
13586.3,WIDE,0,0,0,0,0,1,0
13628,WIDE,0,0,0,0,0,1,0
13669.7,WIDE,0,0,0,0,0,1,0
13711.4,WIDE,0,0,0,0,0,1,0
13753.1,WIDE,0,0,0,0,0,1,0
13794.9,WIDE,0,0,0,0,0,1,0
13836.6,WIDE,0,0,0,0,0,1,0
13878.3,WIDE,0,0,0,0,0,1,0
13920,WIDE,0,0,0,0,0,1,0
13961.7,WIDE,0,0,0,0,0,1,0
14003.4,WIDE,0,0,0,0,0,1,0
14045.1,WIDE,0,0,0,0,0,1,0
14086.8,WIDE,0,0,0,0,0,1,0
14128.5,WIDE,0,0,0,0,0,1,0
14170.2,WIDE,0,0,0,0,0,1,0
14211.9,WIDE,0,0,0,0,0,1,0
14253.6,WIDE,0,0,0,0,0,1,0
14295.4,WIDE,0,0,0,0,0,1,0
14337.1,WIDE,0,0,0,0,0,1,0
14378.8,WIDE,0,0,0,0,0,1,0
14420.5,WIDE,0,0,0,0,0,1,0
14462.2,WIDE,0,0,0,0,0,1,0
14503.9,WIDE,0,0,0,0,0,1,0
14545.6,WIDE,0,0,0,0,0,1,0
14587.3,WIDE,0,0,0,0,0,1,0
14629,WIDE,0,0,0,0.0333333,0,0.966667,0
14670.7,WIDE,0,0,0,0.0666667,0,0.933333,0
14712.4,WIDE,0,0,0,0.1,0,0.9,0
14754.1,WIDE,0,0,0,0.133333,0,0.866667,0
14795.9,WIDE,0,0,0,0.166667,0,0.833333,0
14837.6,WIDE,0,0,0,0.2,0,0.8,0
14879.3,WIDE,0,0,0,0.233333,0,0.766667,0
14921,WIDE,0,0,0,0.266667,0,0.733333,0
14962.7,WIDE,0,0,0,0.266667,0,0.733333,0
15004.4,WIDE,0,0,0,0.266667,0,0.733333,0
15046.1,WIDE,0,0,0,0.3,0,0.7,0
15087.8,WIDE,0,0,0,0.333333,0,0.666667,0
15129.5,WIDE,0,0,0,0.366667,0,0.633333,0
15171.2,WIDE,0,0,0,0.366667,0,0.633333,0
15212.9,WIDE,0,0,0,0.4,0,0.6,0
15254.6,WIDE,0,0,0,0.4,0,0.6,0
15296.4,WIDE,0,0,0,0.433333,0,0.566667,0
15338.1,WIDE,0,0,0,0.466667,0,0.533333,0
15379.8,CLOSE_UP,0,0,1,0.5,0,0.5,0
15421.5,CLOSE_UP,0,0,0,0.5,0,0.5,0
15463.2,CLOSE_UP,0,0,0,0.533333,0,0.466667,0
15504.9,CLOSE_UP,0,0,0,0.533333,0,0.466667,0
15546.6,CLOSE_UP,0,0,0,0.566667,0,0.433333,0
15588.3,CLOSE_UP,0,0,0,0.6,0,0.4,0
15630,CLOSE_UP,0,0,0,0.6,0,0.4,0
15671.7,CLOSE_UP,0,0,0,0.633333,0,0.366667,0
15713.4,CLOSE_UP,0,0,0,0.666667,0,0.333333,0
15755.1,CLOSE_UP,0,0,0,0.7,0,0.3,0
15796.9,CLOSE_UP,0,0,0,0.733333,0,0.266667,0
15838.6,CLOSE_UP,0,0,0,0.766667,0,0.233333,0
15880.3,CLOSE_UP,0,0,0,0.766667,0,0.233333,0
15922,CLOSE_UP,0,0,0,0.733333,0,0.266667,0
15963.7,CLOSE_UP,0,0,0,0.7,0.0333333,0.266667,0
16005.4,CLOSE_UP,0,0,0,0.666667,0.0333333,0.3,0
16047.1,CLOSE_UP,0,0,0,0.633333,0.0333333,0.333333,0
16088.8,CLOSE_UP,0,0,0,0.6,0.0333333,0.366667,0
16130.5,CLOSE_UP,0,0,0,0.566667,0.0333333,0.4,0
16172.2,CLOSE_UP,0,0,0,0.533333,0.0333333,0.433333,0
16213.9,CLOSE_UP,0,0,0,0.566667,0.0333333,0.4,0
16255.6,CLOSE_UP,0,0,0,0.6,0.0333333,0.366667,0
16297.4,CLOSE_UP,0,0,0,0.566667,0.0333333,0.4,0
16339.1,CLOSE_UP,0,0,0,0.566667,0.0333333,0.4,0
16380.8,CLOSE_UP,0,0,0,0.566667,0.0333333,0.4,0
16422.5,CLOSE_UP,0,0,0,0.6,0.0333333,0.366667,0
16464.2,CLOSE_UP,0,0,0,0.566667,0.0333333,0.4,0
16505.9,CLOSE_UP,0,0,0,0.6,0.0333333,0.366667,0
16547.6,CLOSE_UP,0,0,0,0.566667,0.0333333,0.4,0
16589.3,CLOSE_UP,0,0,0,0.533333,0.0333333,0.433333,0
16631,CLOSE_UP,0,0,0,0.5,0.0333333,0.466667,0
16672.7,CLOSE_UP,0,0,0,0.5,0.0333333,0.466667,0
16714.4,WIDE,0,0,1,0.466667,0.0333333,0.5,0
16756.1,WIDE,0,0,0,0.466667,0.0333333,0.5,0
16797.9,WIDE,0,0,0,0.433333,0.0333333,0.533333,0
16839.6,WIDE,0,0,0,0.4,0.0333333,0.566667,0
16881.3,WIDE,0,0,0,0.4,0.0333333,0.566667,0
16923,WIDE,0,0,0,0.366667,0.0333333,0.6,0
16964.7,WIDE,0,0,0,0.333333,0.0333333,0.633333,0
17006.4,WIDE,0,0,0,0.3,0.0333333,0.666667,0
17048.1,WIDE,0,0,0,0.266667,0.0333333,0.7,0
17089.8,WIDE,0,0,0,0.233333,0.0333333,0.733333,0
17131.5,WIDE,0,0,0,0.2,0.0333333,0.766667,0
17173.2,WIDE,0,0,0,0.2,0.0333333,0.766667,0
17214.9,WIDE,0,0,0,0.2,0,0.8,0
17256.6,WIDE,0,0,0,0.2,0,0.8,0
17298.4,WIDE,0,0,0,0.2,0,0.8,0
17340.1,WIDE,0,0,0,0.2,0,0.8,0
17381.8,WIDE,0,0,0,0.2,0,0.8,0
17423.5,WIDE,0,0,0,0.2,0,0.8,0
17465.2,WIDE,0,0,0,0.166667,0,0.833333,0
17506.9,WIDE,0,0,0,0.133333,0,0.866667,0
17548.6,WIDE,0,0,0,0.133333,0,0.866667,0
17590.3,WIDE,0,0,0,0.1,0,0.9,0
17632,WIDE,0,0,0,0.0666667,0,0.933333,0
17673.7,WIDE,0,0,0,0.0333333,0,0.966667,0
17715.4,WIDE,0,0,0,0.0333333,0,0.966667,0
17757.1,WIDE,0,0,0,0,0,1,0
17798.9,WIDE,0,0,0,0,0,1,0
17840.6,WIDE,0,0,0,0,0,1,0
17882.3,WIDE,0,0,0,0,0,1,0
17924,WIDE,0,0,0,0,0,1,0
17965.7,WIDE,0,0,0,0,0,1,0
18007.4,WIDE,0,0,0,0,0,1,0
18049.1,WIDE,0,0,0,0,0,1,0
18090.8,WIDE,0,0,0,0,0,1,0
18132.5,WIDE,0,0,0,0,0,1,0
18174.2,WIDE,0,0,0,0,0,1,0
18215.9,WIDE,0,0,0,0,0,1,0
18257.6,WIDE,0,0,0,0,0,1,0
18299.4,WIDE,0,0,0,0,0,1,0
18341.1,WIDE,0,0,0,0,0,1,0
18382.8,WIDE,0,0,0,0,0,1,0
18424.5,WIDE,0,0,0,0,0,1,0
18466.2,WIDE,0,0,0,0,0,1,0
18507.9,WIDE,0,0,0,0,0,1,0
18549.6,WIDE,0,0,0,0,0,1,0
18591.3,WIDE,0,0,0,0,0,1,0
18633,WIDE,0,0,0,0,0,1,0
18674.7,WIDE,0,0,0,0,0,1,0
18716.4,WIDE,0,0,0,0,0,1,0
18758.1,WIDE,0,0,0,0,0,1,0
18799.9,WIDE,0,0,0,0,0,1,0
18841.6,WIDE,0,0,0,0,0,1,0
18883.3,WIDE,0,0,0,0,0,1,0
18925,WIDE,0,0,0,0,0,1,0
18966.7,WIDE,0,0,0,0,0,1,0
19008.4,WIDE,0,0,0,0,0,1,0
19050.1,WIDE,0,0,0,0,0,1,0
19091.8,WIDE,0,0,0,0,0,1,0
19133.5,WIDE,0,0,0,0,0,1,0
19175.2,WIDE,0,0,0,0,0,1,0
19216.9,WIDE,0,0,0,0.0333333,0,0.966667,0
19258.6,WIDE,0,0,0,0.0666667,0,0.933333,0
19300.4,WIDE,0,0,0,0.0666667,0,0.933333,0
19342.1,WIDE,0,0,0,0.1,0,0.9,0
19383.8,WIDE,0,0,0,0.1,0,0.9,0
19425.5,WIDE,0,0,0,0.1,0,0.9,0
19467.2,WIDE,0,0,0,0.1,0,0.9,0
19508.9,WIDE,0,0,0,0.1,0,0.9,0
19550.6,WIDE,0,0,0,0.1,0,0.9,0
19592.3,WIDE,0,0,0,0.1,0,0.9,0
19634,WIDE,0,0,0,0.1,0,0.9,0
19675.7,WIDE,0,0,0,0.1,0,0.9,0
19717.4,WIDE,0,0,0,0.1,0,0.9,0
19759.1,WIDE,0,0,0,0.1,0,0.9,0
19800.9,WIDE,0,0,0,0.1,0,0.9,0
19842.6,WIDE,0,0,0,0.1,0,0.9,0
19884.3,WIDE,0,0,0,0.1,0,0.9,0
19926,WIDE,0,0,0,0.1,0,0.9,0
19967.7,WIDE,0,0,0,0.1,0,0.9,0
20009.4,WIDE,0,0,0,0.1,0,0.9,0
20051.1,WIDE,0,0,0,0.1,0,0.9,0
20092.8,WIDE,0,0,0,0.1,0,0.9,0
20134.5,WIDE,0,0,0,0.1,0,0.9,0
20176.2,WIDE,0,0,0,0.1,0,0.9,0
20217.9,WIDE,0,0,0,0.1,0,0.9,0
20259.6,WIDE,0,0,0,0.1,0,0.9,0
20301.4,WIDE,0,0,0,0.1,0,0.9,0
20343.1,WIDE,0,0,0,0.1,0,0.9,0
20384.8,WIDE,0,0,0,0.1,0,0.9,0
20426.5,WIDE,0,0,0,0.1,0,0.9,0
20468.2,WIDE,0,0,0,0.0666667,0,0.933333,0
20509.9,WIDE,0,0,0,0.0333333,0,0.966667,0
20551.6,WIDE,0,0,0,0.0333333,0,0.966667,0
20593.3,WIDE,0,0,0,0,0,1,0
20635,WIDE,0,0,0,0,0,1,0
20676.7,WIDE,0,0,0,0,0,1,0
20718.4,WIDE,0,0,0,0,0,1,0
20760.1,WIDE,0,0,0,0,0,1,0
20801.9,WIDE,0,0,0,0,0,1,0
20843.6,WIDE,0,0,0,0,0,1,0
20885.3,WIDE,0,0,0,0,0,1,0
20927,WIDE,0,0,0,0,0,1,0
20968.7,WIDE,0,0,0,0,0,1,0
21010.4,WIDE,0,0,0,0,0,1,0
21052.1,WIDE,0,0,0,0,0,1,0
21093.8,WIDE,0,0,0,0,0,1,0
21135.5,WIDE,0,0,0,0,0,1,0
21177.2,WIDE,0,0,0,0,0,1,0
21218.9,WIDE,0,0,0,0,0,1,0
21260.6,WIDE,0,0,0,0,0.0333333,0.966667,0
21302.4,WIDE,0,0,0,0,0.0333333,0.966667,0
21344.1,WIDE,0,0,0,0,0.0333333,0.966667,0
21385.8,WIDE,0,0,0,0,0.0333333,0.966667,0
21427.5,WIDE,0,0,0,0,0.0333333,0.966667,0
21469.2,WIDE,0,0,0,0,0.0333333,0.966667,0
21510.9,WIDE,0,0,0,0,0.0333333,0.966667,0
21552.6,WIDE,0,0,0,0,0.0333333,0.966667,0
21594.3,WIDE,0,0,0,0,0.0333333,0.966667,0
21636,WIDE,0,0,0,0,0.0333333,0.966667,0
21677.7,WIDE,0,0,0,0,0.0333333,0.966667,0
21719.4,WIDE,0,0,0,0,0.0333333,0.966667,0
21761.1,WIDE,0,0,0,0,0.0333333,0.966667,0
21802.9,WIDE,0,0,0,0,0.0333333,0.966667,0
21844.6,WIDE,0,0,0,0,0.0333333,0.966667,0
